day,time,artist,album,type,title,spotify,apple,year,month
18,18:00,BTS,LOVE YOURSELF 承 'Her',mini album,DNA,https://play.spotify.com/album/2FTS6a6DLXMNp8flyA0HGO,None,2017,9
19,0:00,A-JAX,Romeo,Japanese single album,Romeo / きれいだ,https://play.spotify.com/album/22hO2zNTVCdpO2aakbFRWS,None,2017,9
19,18:00,Seo Eunkwang (BTOB),Piece of BTOB Vol.7,Piece of BTOB debut project single,One Day,https://play.spotify.com/album/3Oi4gEBnBD50trja9OqF5X,None,2017,9
20,0:00,B.A.P,Honeymoon,Japanese single album,Honeymoon,https://play.spotify.com/album/75kJVbuvabv7SpVQvmfvtM,None,2017,9
20,0:00,Block B PROJECT-1,PROJECT-1 EP,Japanese unit debut single album,Lost & Found (feat. KEITA of w-inds) / WINNER (feat. Chanmina),https://play.spotify.com/album/2rze0ubcUMkSanL1O01m0u,None,2017,9
20,12:00,Yoon Jong Shin X Jang Jane,Amateur,Melody Monthly project single,Amateur,https://play.spotify.com/album/2TbQx7sArpNguyvPMCsXW3,None,2017,9
20,12:00,Muzie (UV),Future track,single album,"걔 소리야 (feat. Hanhae, Hwang Seung Eon)",https://play.spotify.com/album/6gJVTl9z1tAhc3GSH2dkYx,None,2017,9
20,18:00,APRIL,Eternity,mini album,Take My Hand,None,None,2017,9
20,18:00,BUMZU,Once,digital single,Once (feat. Raina of Orange Caramel),https://play.spotify.com/album/52d2jNOzyEEi9Hue8V6YAp,None,2017,9
21,12:00,Odd Eye Circle (LOOΠΔ),Mix & Match,unit debut mini album,Girl Front,https://play.spotify.com/album/1a8lndLvlxQsRyiLdKPtze,None,2017,9
21,18:00,BAIKAL,Hiccup,digital single,Hiccup,None,None,2017,9
21,18:00,Niel (Teen Top) X JUSTHIS,What's Good?,digital single,What's Good?,https://play.spotify.com/album/2uXfCRxwj6jUNUVQ5Mi8oJ,None,2017,9
21,18:00,Ryu Jun Yeol X Philtre,Mixxxture Vol.2,Mixxxture project single,어떻게,https://play.spotify.com/album/50C73t6OQEa99PwLBVAsCB,None,2017,9
21,18:00,Sechskies,Another Light,full-length album,Something Special / Smile,https://play.spotify.com/album/6NXX9m2a1kys5lw58SW9bu,None,2017,9
21,18:00,Sik-K,BOYCOLD,mini album,Your Night,https://play.spotify.com/album/702oAXJwcml4VxPHLQWwrS,None,2017,9
22,18:00,Crucial Star,starry night '17,mini-album,study abroad (ft. Han All),https://play.spotify.com/album/2RPyn31wYLC9lWn4p0OVEI,None,2017,9
22,18:00,IMLAY,Daylight & Cerulean High,SM STATION project single,Daylight,https://play.spotify.com/album/7CMiOWfZNmPlOLci3DKwXG,None,2017,9
22,18:00,IU,A Flower Bookmark 2,remake album,Last Night Story,https://play.spotify.com/album/4B3UIkrohpUIxyVCCgLrEI,None,2017,9
24,18:00,Jang Soo Bin,Torn,LISTEN project single,Torn,https://play.spotify.com/album/613WawuA1J0vEoQqLy95dx,None,2017,9
25,0:00,SVT Leaders,新世界,2017 Seventeen project single,Change Up,None,None,2017,9
25,18:00,B1A4,Rollin',mini album,Rollin',https://play.spotify.com/album/7o6doxqghKuHXcblGchb1M,None,2017,9
25,18:00,H.ONE X Justin Oh,Bam!Bam!Bam!,digital single,Bam!Bam!Bam! (feat. Jooheon of Monsta X),https://play.spotify.com/album/1NF9f2TLaDNV76BSj1qO1n,None,2017,9
25,18:00,Serri (Dal Shabet) X Ants,Jakku,digital single,Jakku,https://play.spotify.com/album/6JP2h5xw11eGnMm8gr7Rxx,None,2017,9
25,18:00,U-Know Yunho (TVXQ),DROP,SM STATION 2 project single,DROP,https://play.spotify.com/album/1JrrGklucfXqqt51vs32yS,None,2017,9
26,12:00,Royal Pirates,Hasta La Vista,goodbye mini album,Where U At,https://play.spotify.com/album/5whUEENQd2VLNHkygQV1sl,None,2017,9
26,18:00,K.Will,Part.1 <Nonfiction>,full-length album,Non Fiction,https://play.spotify.com/album/3DxkXuIHIaeRqT7splfu6o,None,2017,9
27,0:00,TaeHoon (CODE-V),19,Japanese solo debut mini album,Tell me what to do,None,None,2017,9
27,0:00,VIXX,ラララ ～愛をありがとう～,Japanese full-length album,ラララ ～愛をありがとう～,None,None,2017,9
27,0:00,Wanna One,1×1＝1(TO BE ONE) -JAPAN EDITION-,Japanese debut mini album,,None,None,2017,9
27,12:00,Nada,Trippin',digital single,Trippin',https://play.spotify.com/album/1l1yMzC3ZAgOmdSQsHaxio,None,2017,9
27,18:00,Paul Kim,the Road,mini album,the Road,https://play.spotify.com/album/5Yzku0R7REUKxNwL7CzLx8,None,2017,9
27,18:00,P.O (Block B),MEN'z NIGHT,solo debut digital single,MEN'z NIGHT (feat. Chancellor),https://play.spotify.com/album/0rSsRRgtSd2zBUEPnkoIuw,None,2017,9
28,12:00,DIA's Yebin and Somyi,Autumn,digital single,Seoraksan in October,https://play.spotify.com/album/7hei81gQZpAzZDyIcwGYAb,None,2017,9
28,18:00,A-seed,미치겠지,digital single,미치겠지,None,None,2017,9
28,18:00,Bolbbalgan4,Red Diary Page.1,mini album,Blue / Some,https://play.spotify.com/album/4pUGLEuGG0PH9Slw3nt1Jn,None,2017,9
28,18:00,Changmin (TVXQ),In a Different Life,SM STATION 2 project single,In a Different Life,https://play.spotify.com/album/2a1B98VKF0vzcYiGbg8lUj,None,2017,9
29,12:00,DAY6,When you love someone,Every DAY6 project single,When you love someone,https://play.spotify.com/album/4jAb63ROuchGgzdoUtlrxn,None,2017,9
29,18:00,Eric Nam X CHEEZE,Perhaps Love,Your BGM project single,Perhaps Love,https://play.spotify.com/album/7buYKdXbAntzuYkJj2oY2G,None,2017,9
29,18:00,Punch,When Night Is Falling,digital single,When Night Is Falling,https://play.spotify.com/album/62ZS0iEidSPDj1x6P91KHa,None,2017,9
29,18:00,Los,Bad,digital single,"Bad (feat. Jay Park, G.Soul)",https://play.spotify.com/album/6dh1sdE3S5P0BoTFbAol6E,None,2017,9
30,12:00,Idol School,High Five,digital single,High Five,https://play.spotify.com/album/0Bo3p2Hb2nMwIRHZmkX6eN,None,2017,9
2,0:00,HipHop Team (Seventeen),Before Al1,2017 Seventeen project single,Trauma,None,None,2017,10
2,12:00,Kim Kyujong (SS501),Play in Nature Part.2 FOREST,single album,HUG ME,https://play.spotify.com/album/62r6pvK96nuJrYEKTdPev0,None,2017,10
3,12:00,Keith Ape X Ski Mask The Slump God,Achoo,digital single,Achoo,https://play.spotify.com/album/7A1YvHtwUCd4EjhJBd3zTo,None,2017,10
7,11:00,Lay (EXO),LAY 02 SHEEP,Chinese full-length album,SHEEP,https://play.spotify.com/album/18IRk3vprPVqDkOnrA3LAf,None,2017,10
8,0:00,AOORA,SLAY,digital single,SLAY,None,None,2017,10
8,12:00,Park Hyunbin X Lee Gikwang,Shabang Shabang (Fantastic Duo 2 Pt.17),TV,Shabang Shabang,https://play.spotify.com/album/4rnk2ii2arT56cokd8TMyN,None,2017,10
8,18:00,DPR LIVE,Jasmine,digital single,Jasmine (prod. Code Kunst),https://play.spotify.com/album/2J4lOWOjWUYBRJoShrhAGk,None,2017,10
9,0:00,Performance Team (Seventeen),Before Al1,2017 Seventeen project single,13월의 춤,None,None,2017,10
9,12:00,Various Artists,Hyena on the Keyboard,TV,Trace by Yoon Jong Shin,https://play.spotify.com/album/62S9H2fOKaEZzgwQjOByY5,None,2017,10
9,18:00,Im Siwan X Jo Hyunah (Urban Zakapa),Tick Tock,digital single,Tick Tock,https://play.spotify.com/album/30k7pPPctQgxyt7eCTpYyS,None,2017,10
10,0:00,Romeo (SS501's Park Jungmin),Feel Like Dancin,Japanese album,,None,None,2017,10
10,12:00,Crown J,Trust Nobody,digital single,Trust Nobody,https://play.spotify.com/album/2htR8YwppULvLFOoEWK1wV,None,2017,10
10,12:00,GOT7,7 for 7,mini album,You Are,https://open.spotify.com/album/4uwIsQf4xvEJqtkBx3C8Wi,None,2017,10
10,18:00,NU'EST W,"W,HERE",mini album,Where You At,https://play.spotify.com/album/1z5UzGzwfGETt8PPdsAYD0,None,2017,10
10,18:00,TRCNG,New Generation,debut mini album,Spectrum,https://play.spotify.com/album/5ZQvooykxHmjuPB3bYGNvp,None,2017,10
11,0:00,KNK,U / Back Again,Japanese debut single album,U,https://play.spotify.com/album/39wxRuVCtmf1w4RecGeGVp,None,2017,10
11,0:00,U-KISS,FLY,Japanese single album,FLY,https://play.spotify.com/album/71sGROVxEHV5903BdPEuCR,None,2017,10
11,0:00,Wooyoung (2PM),まだ僕は・・・,Japanese mini album,まだ僕は・・・,None,None,2017,10
11,12:00,Hash Tag,The Girl Next Door,debut mini album,Hue,https://play.spotify.com/album/33kWiyyG43Q4bHsiF0l7JD,None,2017,10
11,18:00,Davichi,To Me,digital single,To Me,https://play.spotify.com/album/0b22AbSdfn8WAreY3puAwL,None,2017,10
11,18:00,Gary,gomin,digital single,gomin,https://play.spotify.com/album/3kRfgKjTwKhhnsqYaPRB30,None,2017,10
11,18:00,Wooyoung (2PM),Still here,digital single,Still here,None,None,2017,10
11,21:30,THE BOYZ,I'm Your Boy,pre-debut single,I'm Your Boy,None,None,2017,10
12,0:00,Daesung (Big Bang),D-LITE 2,Japanese mini album,あ・ぜ・ちょ！   / 違う、そうじゃない,https://play.spotify.com/album/7DygOgf4aKFRAscArbzIoz,None,2017,10
12,1:00,Kris Wu,Deserve,digital single,Deserve (feat. Travis Scott),https://play.spotify.com/album/3d8Yl6cNgL7uO2rb1OYdSs,None,2017,10
12,12:00,DIA,Present,repackage album,Good Night,https://play.spotify.com/album/2QSHQezCf46WZmTDFuzhAI,None,2017,10
12,12:00,Hi Cutie,Play U,debut digital single,Play U,https://play.spotify.com/album/0lX0hB7ixvdGaVWsewdrEz,None,2017,10
12,12:00,MASC,Do it,digital single,Do it / Run to You,https://play.spotify.com/album/6xWy5BTJorGipnKzmbuTvW,None,2017,10
12,12:00,Varsity,"U & I, Date",mini album,Can you come out now?,https://play.spotify.com/album/4GJt9GiQzBdYRmYmaFTRlP,None,2017,10
12,18:00,HA:TFELT,MEiNE,single album,I Wander (ft. Gaeko)/Read Me (ft. Punchnello),https://play.spotify.com/album/3mFi3SECD8EoTiFi2JOf2f,None,2017,10
12,18:00,RAINZ,Sunshine,debut mini album,Juliette,https://play.spotify.com/album/2KdeLCZwDVogeyOrtrmsiR,None,2017,10
12,18:00,SF9,Knights of the Sun,mini album,O Sole Mio,https://play.spotify.com/album/0oryFxOe9FsnOY9fYEEoW7,None,2017,10
12,18:00,UP10TION,2017 Special Photo Edition,special single album,Going Crazy,https://play.spotify.com/album/2UmSkXKTMGVsXz5JF3jMvj,None,2017,10
13,12:00,Phe Reds (AOMG),SMILE,digital single,SMILE (prod. Woogie),https://play.spotify.com/album/5fkZFQLBD1bsFVk8WQjj65,None,2017,10
13,18:00,Doyoung (NCT) X Sejeong (gugudan),Star Blossom,SM STATION 2 project single,Star Blossom,https://play.spotify.com/album/0i1VnNbK9pvmiu9IuxdC3x,None,2017,10
13,18:00,Parc Jae Jung,The Villain,digital single,The Villain,https://play.spotify.com/album/4jpj2KhdjBDb0HAwuyYVxC,None,2017,10
13,18:00,THE UNI+,My Turn,digital single,My Turn,https://play.spotify.com/album/3ezsiBIu2UubkfN3mc8THI,None,2017,10
13,18:00,Yu Seung Woo,Tonight,pre-release single,Tonight,https://play.spotify.com/album/3tcJpS8hmWS9vQnAM7aAgl,None,2017,10
14,12:00,Lee Jin Sung (Monday Kiz),When Autumn Comes,digital single,When Autumn Comes,https://play.spotify.com/album/4EpujSSRjqJ0jnQUSvELBv,None,2017,10
14,18:00,G2 X Paloalto X Huckleberry P,Rapflicks,cypher single,Rapflicks,https://play.spotify.com/album/7LXMD8wO8ObmQ18dkyJxb8,None,2017,10
14,18:00,Jang Jane,Velvet,LISTEN project single,Velvet,https://play.spotify.com/album/255DJnt4G8bxSy6U6RAtOs,None,2017,10
15,12:00,Jung Jinhyeong,Tru,digital single,Tru (feat. Sik-K),https://play.spotify.com/album/1lIGE00J6KnEU7Br3SFkv6,None,2017,10
15,12:00,Young Cream,BANANA,digital single,BANANA (feat. Blino),https://play.spotify.com/album/20jvUZNvmZD8Nfcq55u4JP,None,2017,10
15,18:00,Jung Dong Ha,LIFE,mini album,Your Season,https://play.spotify.com/album/1Z5ZxEMpmfNyYEvSbG4yrQ,None,2017,10
16,0:00,Vocal Team (Seventeen),Before Al1,2017 Seventeen project single,Pinwheel,None,None,2017,10
16,12:00,J.Y. Park X Heize,Regrets,Blue & Red project single,Regrets,None,None,2017,10
16,18:00,BTOB,Brother Act.,full-length album,Missing You,https://play.spotify.com/album/3oXEVu3gwToJRkE2xAW44a,None,2017,10
16,18:00,Highlight,Celebrate,mini album,Can Be Better,https://play.spotify.com/album/0BW66HQIMm3qcNHfQazj7N,None,2017,10
16,18:00,Taemin,MOVE,full-length album,MOVE,https://play.spotify.com/album/2Ka8QpE2XUUjL4vOQihkJH,None,2017,10
17,12:00,Haea (LipBubble),Paris Party,solo debut digital single,Paris Party,https://play.spotify.com/album/1Jc89vXU6e0vZldJZyoPAT,None,2017,10
17,12:00,Solar (Mamamoo),Solar's Emotion Part.5,Solar's Emotion project single,Alone People / Autumn Letter,https://play.spotify.com/album/4IU0qy8LmscntM5XJQ0isA,None,2017,10
17,12:00,The One,One Mind,digital single,Remember,https://play.spotify.com/album/0AP8FZQgBLwzQjXYUG2skC,None,2017,10
18,0:00,CNBLUE,STAY GOLD,Japanese full-length album,Starting Over,https://play.spotify.com/album/1L3faaKJS9i9RtkDjdktLd,None,2017,10
18,0:00,TWICE,One More Time,Japanese single album,One More Time,https://play.spotify.com/album/20tQIMCWsH5GjJUlSX5tBb,None,2017,10
18,12:00,Jubi (Sunny Hill),Autumn Rain,digital single,Autumn Rain,None,None,2017,10
18,18:00,A.C.E,Callin',single album,Callin',https://play.spotify.com/album/4tBd99EGHYY9XT7h9ATBTd,None,2017,10
18,18:00,JBJ,Fantasy,debut mini album,Fantasy,https://play.spotify.com/album/39U4SHU5VgAPaNsE29k6tU,None,2017,10
18,18:00,Lee Joon,What I Want to Give,solo debut digital single,What I Want to Give,https://play.spotify.com/album/5vQ16LXcBuGojjCBLD2WhG,None,2017,10
18,18:00,pH-1,The Island Kid,mini album,Donut (feat. Jay Park),https://play.spotify.com/album/7j6hc4TSDleMVAtN3nseE6,None,2017,10
19,12:00,IL,Be Alone,solo debut digital single,Be Alone (feat. Jo Jo Snafu),https://play.spotify.com/album/0bkUeiA9a4caoheyuIFja8,None,2017,10
19,12:00,Navi,Don't Leave Me,Forplay project single,Don't Leave Me,https://open.spotify.com/album/0AaLXIVhnzt8KMGw7nL3YQ,None,2017,10
19,12:00,The Barberettes,Autumn,digital single,Fall Is Coming,https://play.spotify.com/album/3XPABVsntL3PYVvTxFru0A,None,2017,10
19,12:00,Xion,Lookin',digital single,Lookin' (feat. WoodieGoChild),https://play.spotify.com/album/7FGIDbXhc6O7cg5YCgl2jH,None,2017,10
19,18:00,Black Nine,Mirror,debut digital single,"Mirror (feat. Woo Won Jae, Ann)",https://play.spotify.com/album/7L5JgeT73mHfzMAv1D2k8o,None,2017,10
19,18:00,Double K,Cypher (Multiplayer),digital single,Cypher (Multiplayer),https://play.spotify.com/album/1DhWapScMkJTOGfipGUhJh,None,2017,10
20,18:00,BIGONE,W I N D M I L L,digital single,W I N D M I L L,https://play.spotify.com/album/3Q91PD9zzDZYYSXM5S7RZr,None,2017,10
20,18:00,Playback,Untold Story,pre-release single,Untold Story,https://play.spotify.com/album/2pWNnwgOm58pu1ZS8CL3Zg,None,2017,10
20,18:00,SBGB,Something Happens in This Afternoon,digital single,Something Happens in This Afternoon,https://play.spotify.com/album/3qTjiZj6CHE56VgQnN2Lo6,None,2017,10
20,18:00,R3HAB / Dash Berlin / IMLAY / SHAUN,Power (Remix Ver.),SM STATION 2 project single,R3HAB Remix,https://play.spotify.com/album/6kMYsqzcglsUJZodFLGD51,None,2017,10
20,18:00,THE UNI+,Last One,digital single,Last One,https://play.spotify.com/album/5GACDbBhewcMRwCFCDroHY,None,2017,10
21,18:00,JeA,Only without me,LISTEN project single,Only without me,https://play.spotify.com/album/4UL3lELT1WWzA2swLisfX2,None,2017,10
22,12:00,Marmello,Can't Stop,single album,Can't Stop,https://play.spotify.com/album/4xLBvefa4iGlHgc3brUnGW,None,2017,10
22,18:00,nafla,Angles,full-length album,kickback,https://play.spotify.com/album/6eO3rta2KQJ55yQPUyfLbP,None,2017,10
23,12:00,Realslow (Wheesung),Realslow,mini album,Aroma (feat. Hash Swan),https://play.spotify.com/album/4DWK90syBCVfnqVxYelj1v,None,2017,10
23,18:00,Epik High,We've Done Something Wonderful,full-length album,빈차 (feat. Oh Hyuk) / Love Story (feat. IU),https://play.spotify.com/album/7dBLjyqanIMQ12Ck6I2xr0,None,2017,10
23,18:00,Im Chang Jung,Do You Know That Person,mini album,Do You Know That Person,https://play.spotify.com/album/71YNZd3CCSsZXTwDgA4o5r,None,2017,10
23,18:00,ODD EYE CIRCLE (LOONA),Loonatic (English Ver.),pre-release single,Loonatic (English Ver.),https://play.spotify.com/album/2kcwDHcxmuCSQbo27AY30Q,None,2017,10
23,18:00,Pocket Girls,Oppa Is Trash,digital single,Oppa Is Trash,None,None,2017,10
24,18:00,4MEN,Remember Me,full-length album,Break Up in the Morning,https://play.spotify.com/album/645JX1PSxuHFducKoGpowk,None,2017,10
24,18:00,Heyne X Minsoo,LOVE Is Blind,digital single,LOVE Is Blind,https://play.spotify.com/album/2PkYp2MkbWQRnJN2yKkje1,None,2017,10
25,0:00,CODE-V,Winter Love,Japanese single album,Winter Love,None,None,2017,10
25,0:00,TVXQ,FINE COLLECTION ~Begin Again~,Japanese compilation album,,None,None,2017,10
25,12:00,EXO,The EXO'rDIUM dot in SEOUL,live album,,https://play.spotify.com/album/08fo0joy0UpsoxqNmCAE5O,None,2017,10
25,18:00,Louie (Geeks) X Soyou,Monitor Girl,digital single,Monitor Girl,https://play.spotify.com/album/6pbYgNKcsCi5X8b6GtWDv8,None,2017,10
25,18:00,Standing Egg X Davichi's Lee Haeri,Foolish,digital single,Foolish,https://play.spotify.com/album/5MVjstF18QLg7A4m7MrIdb,None,2017,10
26,12:00,IN2IT,Carpe Diem,debut mini album,Amazing,https://play.spotify.com/album/7dQv5fqQxtmrbKD48lDym0,None,2017,10
26,12:00,Jimin (AOA),Hallelujah,Ready to Jimin project single,Hallelujah,https://play.spotify.com/album/6AYU7jpzn2S3J3x3JvqO68,None,2017,10
26,12:00,KAZEF X Hyemi (Fiestar),내맘이 그래,digital single,내맘이 그래,https://play.spotify.com/album/2jGExBt5MrT0iaanPHsXqH,None,2017,10
26,12:00,Rad Museum,Scene,mini album,Tiny Little Boy (feat. DEAN),https://play.spotify.com/album/1zwG6h2yX8IwFKExn7YdT0,None,2017,10
26,18:00,ALi X Paul Kim,For less than a month,digital single,For less than a month,https://play.spotify.com/album/6p6hA5aSYLrpPiPPifspHB,None,2017,10
26,18:00,Chunji (Teen Top) X Eunha (Gfriend),Left Hand Right Hand,Best Friend project single,Left Hand Right Hand,https://play.spotify.com/album/2gFLIjvED2uSeyLyDXQggo,None,2017,10
27,12:00,Samuel Seo,Off You,digital single,Off You,https://play.spotify.com/album/1iVVvvdLr0xzvWJBPBzXUs,None,2017,10
27,18:00,Yuju (Gfriend) X Jihoo (IZ),Heart Signal,collaboration single,Heart Signal,https://play.spotify.com/album/6NYqYHeDds2i9PeJGpKgS9,None,2017,10
27,18:00,Kangta X Wendy X Seulgi,Doll,SM STATION 2 project single,Doll,https://play.spotify.com/album/6YHteiOLrZ7gfQEqq2TeRM,None,2017,10
27,18:00,THE UNI+,Shine,digital single,Shine,https://play.spotify.com/album/59bzsKWNKEhopW2LArSbuW,None,2017,10
27,18:00,Verbal Jint,No Excuses,mini album,Break (feat. Babylon),https://play.spotify.com/album/6ZDTMlFmqwVfdAg8EcaC94,None,2017,10
28,12:00,Ha Minwoo (ZE:A),The Rosso,solo debut mini album,,https://play.spotify.com/album/7ycxVSW3xfBnjzvaBNGBpm,None,2017,10
28,18:00,NRG,20th Century,20th anniversary album,20th Century Night,https://play.spotify.com/album/05j7d9lspOxxZUFu0PynSc,None,2017,10
28,18:00,Playback,Want You to Say,digital single,Want You to Say,https://play.spotify.com/album/4PvkAAN6JLYd4WybigKJdf,None,2017,10
29,6pm,Gavy NJ,You said you were happy,digital single,You said you were happy,https://play.spotify.com/album/3ODtnUBsK7y6qH0rqUkmWM,None,2017,10
29,6pm,MIXNINE,Just Dance,digital single,Just Dance,https://play.spotify.com/album/0BSApIGgTIPzXkdxIo7CIO,None,2017,10
29,6pm,Voisper,Save As,digital single,Save As,https://play.spotify.com/album/7MC506HgD4uQay73i59fuC,None,2017,10
30,18:00,BUMZU,JUST,digital single,JUST,https://play.spotify.com/album/4sLEucSQG2RGhF6aFk2vkh,None,2017,10
30,18:00,Thunder,Ringxiety,digital single,Ringxiety,https://play.spotify.com/album/4739PwmJdvUlXqdHDKAVZY,None,2017,10
30,18:00,TWICE,Twicestagram,full-length album,Likey,https://play.spotify.com/album/39K4c7cQcvrfL79OQu3iOJ,None,2017,10
30,18:00,Yoon Jong Shin,I Am You,Melody Monthly project single,I Am You,https://play.spotify.com/album/6FRQOj56LNQjMr02dr0ZY0,None,2017,10
31,12:00,ODD EYE CIRCLE (LOONA),Max & Match,repackage mini album,Sweet Crazy Love,https://play.spotify.com/album/6J6hcDzG79Uh0xob2e5J29,None,2017,10
31,18:00,Juniel,Ordinary things,mini album,I Drink Alone,https://play.spotify.com/album/4ezmsG5OAK5LseB3rZVuPG,None,2017,10
31,18:00,Sung Si Kyung,Holding on to You,digital single,Holding on to You,https://play.spotify.com/album/4AmmcKH6c9hmRTT7c5jIDP,None,2017,10
1,0:00,G-Dragon (Big Bang),Kwon Ji Yong,Japanese mini album,,None,None,2017,11
1,12:00,Stray Kids,Hellevator,pre-debut digital single,Hellevator,None,None,2017,11
1,12:00,The Rose,Like We Used To,digital single,Like We Used To,https://play.spotify.com/album/2azacjfyDSvoX8O1QmN39h,None,2017,11
1,18:00,ASTRO,Dream Part.02,mini album,Crazy Sexy Cool,https://play.spotify.com/album/0ATs7XoyXolPxK5vADyZlH,None,2017,11
1,18:00,Stella Jang,Cheerleader,digital single,Cheerleader (feat. Olltii),None,None,2017,11
2,12:00,VAV,She's Mine,digital single,She's Mine,https://play.spotify.com/album/2lGxxu2aQURQNK9VyfivLZ,None,2017,11
2,18:00,Eddy Kim,Bet on Me,digital single,Bet on Me,https://play.spotify.com/album/0sp1XyY3ZC5T9u3XBwFsz1,None,2017,11
2,18:00,Hyungseob x Euiwoong,The Moment of Memory,debut project single album,It Will Be Good,https://play.spotify.com/album/148w0AMlfkn0iaq0LG1lHJ,None,2017,11
2,18:00,Woo Won Jae,Anxiety,digital single,loop / Paranoid,https://play.spotify.com/album/3kMfYknksIqG8uyM2rwNlJ,None,2017,11
3,12:00,SOLE,RIDE,debut digital single,RIDE,https://play.spotify.com/album/3t4nLWaE60YINX7QLTIbAS,None,2017,11
3,18:00,10cm x Chen (EXO),Bye Babe,SM STATION 2 project single,Bye Babe,https://play.spotify.com/album/0rpezypIJYjFC8RNI2GsRh,None,2017,11
3,18:00,Bang Minah (Girl's Day),Other way,digital single,11°,https://play.spotify.com/album/4LcD9EBYZvYcZ8iz4FLglx,None,2017,11
3,18:00,MIND U,Dear,mini album,If,https://play.spotify.com/album/1uyVWiPzaLDIzKIpgSOmWg,None,2017,11
4,18:00,Nick & Sammy,Without You,mini album,Without You,https://play.spotify.com/album/2EdYsX1EIdvV12AYFgIpE4,None,2017,11
5,12:00,We Are The Night,Calm Myself Down,mini-album,Deeper in Love,https://play.spotify.com/album/5ybZf6FgPVhcYBVq8tYV8j,None,2017,11
